ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Temporal_Cluster,Database
R-HSA-9762114,GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2,12/373,42/10039,0.2857142857142857,7.689774032937572,8.534063376692421,2.341794881294782e-8,5.297140021488798e-7,3.4757166132901494e-7,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4/RBX1,12,2,Reactome
R-HSA-9678108,SARS-CoV-1 Infection,21/373,136/10039,0.15441176470588236,4.1558705251537615,7.278801201266838,2.594308083011599e-8,5.753259689972782e-7,3.7749993777568156e-7,RPS7/YWHAQ/RPS27A/SUMO1/RPS23/RPS18/RPS10/EEF1A1/RPS6/RPS25/RPS24/PCBP2/HNRNPA1/RPS26/MAP1LC3B/UBB/UBA52/RPS16/RPS11/RPS9/RPS5,21,2,Reactome
R-HSA-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,12/373,43/10039,0.27906976744186046,7.51094207868321,8.40464844329478,3.140754935212901e-8,6.702252512690171e-7,4.3976806937936346e-7,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/EIF4G1/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-5362768,Hh mutants are degraded by ERAD,12/373,43/10039,0.27906976744186046,7.51094207868321,8.40464844329478,3.140754935212901e-8,6.702252512690171e-7,4.3976806937936346e-7,PSMB2/PSMA5/PSMB4/ERLEC1/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-4641258,Degradation of DVL,12/373,44/10039,0.2727272727272727,7.340238849622227,8.279329636963547,4.175584945775097e-8,8.285239602932693e-7,5.436357131618547e-7,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4/RBX1,12,2,Reactome
R-HSA-69541,Stabilization of p53,12/373,44/10039,0.2727272727272727,7.340238849622227,8.279329636963547,4.175584945775097e-8,8.285239602932693e-7,5.436357131618547e-7,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/CDKN2A/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-9604323,Negative regulation of NOTCH4 signaling,12/373,44/10039,0.2727272727272727,7.340238849622227,8.279329636963547,4.175584945775097e-8,8.285239602932693e-7,5.436357131618547e-7,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4/RBX1,12,2,Reactome
R-HSA-9929356,GSK3B-mediated proteasomal degradation of PD-L1(CD274),12/373,44/10039,0.2727272727272727,7.340238849622227,8.279329636963547,4.175584945775097e-8,8.285239602932693e-7,5.436357131618547e-7,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4/RBX1,12,2,Reactome
R-HSA-9013694,Signaling by NOTCH4,15/373,72/10039,0.20833333333333334,5.60712689901698,7.706706325400796,4.486785148869209e-8,8.714727460360224e-7,5.718165442369543e-7,PSMB2/PSMA5/APH1A/PSMB4/RPS27A/PSMD2/PSMB1/HEY1/PSMB5/PSMA3/UBB/UBA52/PSENEN/PSMC4/RBX1,15,2,Reactome
R-HSA-389948,Co-inhibition by PD-1,22/373,153/10039,0.1437908496732026,3.8700169969685816,7.0270735191229345,4.546144298507986e-8,8.714727460360224e-7,5.718165442369543e-7,PSMB2/PSMA5/PSMB4/OST4/DPY30/ERLEC1/RPS27A/PSMD2/CSNK2B/PSMB1/MYC/TMEM258/CCND1/CDK4/PSMB5/PSMA3/UBB/RPN2/UBA52/PSMC4/TEAD2/RBX1,22,2,Reactome
R-HSA-5387390,Hh mutants abrogate ligand secretion,12/373,45/10039,0.26666666666666666,7.177122430741734,8.157881821645773,5.505523557982022e-8,1.020778220340601e-6,6.697832801341371e-7,PSMB2/PSMA5/PSMB4/ERLEC1/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-8941858,Regulation of RUNX3 expression and activity,12/373,45/10039,0.26666666666666666,7.177122430741734,8.157881821645773,5.505523557982022e-8,1.020778220340601e-6,6.697832801341371e-7,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/CDKN2A/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-211733,Regulation of activated PAK-2p34 by proteasome mediated degradation,11/373,37/10039,0.2972972972972973,8.001521628867474,8.381166875148201,5.763492494458322e-8,1.0513725824568327e-6,6.898577603723457e-7,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,11,2,Reactome
R-HSA-163210,Formation of ATP by chemiosmotic coupling,8/373,17/10039,0.47058823529411764,12.665510171897177,9.455959737535094,6.1092021650055e-8,1.0967472458128922e-6,7.196303302136804e-7,ATP5PB/ATP5MC3/ATP5MG/ATP5F1C/ATP5F1B/ATP5PD/ATP5PF/ATP5PO,8,2,Reactome
R-HSA-5610780,Degradation of GLI1 by the proteasome,12/373,46/10039,0.2608695652173913,7.021098030073435,8.040096963468628,7.202154593404771e-8,1.2341874007789086e-6,8.098116408852254e-7,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4/RBX1,12,2,Reactome
R-HSA-5610783,Degradation of GLI2 by the proteasome,12/373,46/10039,0.2608695652173913,7.021098030073435,8.040096963468628,7.202154593404771e-8,1.2341874007789086e-6,8.098116408852254e-7,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4/RBX1,12,2,Reactome
R-HSA-5610785,GLI3 is processed to GLI3R by the proteasome,12/373,46/10039,0.2608695652173913,7.021098030073435,8.040096963468628,7.202154593404771e-8,1.2341874007789086e-6,8.098116408852254e-7,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4/RBX1,12,2,Reactome
R-HSA-9839923,Dengue Virus Infection,34/373,334/10039,0.10179640718562874,2.7397697901783564,6.352166382954541,8.147335607611157e-8,1.3753188913743613e-6,9.024150201674572e-7,YBX1/SDC1/SF3B6/OST4/RPS27A/SUMO1/AP2M1/EIF4G1/POLR2H/DNAJB11/EIF4A2/NCBP2/SF3B5/DYNLT1/PUF60/TMEM258/SF3B2/RBM17/VIM/P4HA1/PCBP2/HNRNPA1/NACA/SRSF9/MAP1LC3B/UBB/SEC11C/RPN2/DPM1/CALR/UBA52/KDELR1/RPL18/POLR2F,34,2,Reactome
R-HSA-5368286,Mitochondrial translation initiation,16/373,86/10039,0.18604651162790697,5.0072947191221395,7.331251593273872,8.587213799598107e-8,1.4075563488906462e-6,9.235676168904141e-7,MRPS15/MRPL9/MRPS14/MRPL3/MRPL47/MRPL36/MRPL14/MRPS33/MRPS16/CHCHD1/MRPL58/GADD45GIP1/MRPL34/MRPS12/MRPL39/MRPS6,16,2,Reactome
R-HSA-9937383,Mitochondrial ribosome-associated quality control,16/373,86/10039,0.18604651162790697,5.0072947191221395,7.331251593273872,8.587213799598107e-8,1.4075563488906462e-6,9.235676168904141e-7,MRPS15/MRPL9/MRPS14/MRPL3/MRPL47/MRPL36/MRPL14/MRPS33/MRPS16/CHCHD1/MRPL58/GADD45GIP1/MRPL34/MRPS12/MRPL39/MRPS6,16,2,Reactome
R-HSA-69206,G1/S Transition,19/373,121/10039,0.15702479338842976,4.226198125540071,7.013362451694423,9.19136551136629e-8,1.4850620561936107e-6,9.74422960227554e-7,PSMB2/PSMA5/PSMB4/CKS1B/RPS27A/POLE4/PSMD2/CCNH/PSMB1/MYC/CCND1/CDK4/PSMB5/PSMA3/UBB/PCNA/UBA52/PSMC4/PPP2R1A,19,2,Reactome
R-HSA-9759194,Nuclear events mediated by NFE2L2,16/373,87/10039,0.1839080459770115,4.949739607408092,7.268210953822385,1.0170712821533113e-7,1.620151577627317e-6,1.0630619035108737e-6,PSMB2/PRDX1/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/MYC/CDKN2A/PSMB5/PSMA3/NQO1/UBB/UBA52/PSMC4/RBX1,16,2,Reactome
R-HSA-180534,Vpu mediated degradation of CD4,11/373,39/10039,0.28205128205128205,7.591187186361449,8.10122259358787,1.0566038137974758e-7,1.6370122101437605e-6,1.0741250017696042e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,11,2,Reactome
R-HSA-349425,Autodegradation of the E3 ubiquitin ligase COP1,11/373,39/10039,0.28205128205128205,7.591187186361449,8.10122259358787,1.0566038137974758e-7,1.6370122101437605e-6,1.0741250017696042e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,11,2,Reactome
R-HSA-5678895,Defective CFTR causes cystic fibrosis,12/373,48/10039,0.25,6.728552278820375,7.814759843606745,1.2056114637765998e-7,1.8180620873751126e-6,1.1929208167894777e-6,PSMB2/PSMA5/PSMB4/ERLEC1/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-9932298,Degradation of CRY and PER proteins,12/373,48/10039,0.25,6.728552278820375,7.814759843606745,1.2056114637765998e-7,1.8180620873751126e-6,1.1929208167894777e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4/RBX1,12,2,Reactome
R-HSA-169911,Regulation of Apoptosis,11/373,40/10039,0.275,7.401407506702414,7.968595878259691,1.4093803839429288e-7,2.0973805450519113e-6,1.376195527257292e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,11,2,Reactome
R-HSA-69242,S Phase,21/373,150/10039,0.14,3.7679892761394105,6.7094737867185135,1.4767994361907715e-7,2.169169041989302e-6,1.4232995249685493e-6,PSMB2/PSMA5/PSMB4/CKS1B/RPS27A/POLE4/PSMD2/RFC4/CCNH/PSMB1/MYC/CCND1/ANAPC16/CDK4/PSMB5/PSMA3/UBB/PCNA/UBA52/PSMC4/RBX1,21,2,Reactome
R-HSA-9755511,KEAP1-NFE2L2 pathway,18/373,113/10039,0.1592920353982301,4.287219151106788,6.902960065027865,1.608913743481121e-7,2.3329249280476256e-6,1.5307478935953985e-6,PSMB2/PRDX1/PSMA5/PSMB4/RPS27A/PSMD2/CSNK2B/PSMB1/MYC/CDKN2A/PSMB5/PSMA3/NQO1/MAP1LC3B/UBB/UBA52/PSMC4/RBX1,18,2,Reactome
R-HSA-8939902,Regulation of RUNX2 expression and activity,13/373,59/10039,0.22033898305084745,5.930249466078974,7.4607802092704265,1.7905365315864622e-7,2.5634136926889732e-6,1.681983017679488e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/DLX5/PSMB5/PSMA3/UBB/UBA52/PSMC4/RBX1,13,2,Reactome
R-HSA-453279,Mitotic G1 phase and G1/S transition,20/373,139/10039,0.14388489208633093,3.8725480741412226,6.699026945434517,1.860363173300775e-7,2.6300884362539706e-6,1.7257316278645345e-6,PSMB2/PSMA5/PSMB4/CKS1B/RPS27A/POLE4/PSMD2/CCNH/PSMB1/MYC/CDKN2A/CCND1/CDK4/PSMB5/PSMA3/UBB/PCNA/UBA52/PSMC4/PPP2R1A,20,2,Reactome
R-HSA-157118,Signaling by NOTCH,22/373,166/10039,0.13253012048192772,3.566943376724055,6.550891109157455,1.9973936358718572e-7,2.7889533360136673e-6,1.8299707775044304e-6,PSMB2/YBX1/PSMA5/APH1A/PSMB4/RPS27A/PSMD2/HDAC2/PSMB1/HEY1/MYC/MDK/CCND1/TMED2/PSMB5/PSMA3/UBB/NOTCH3/UBA52/PSENEN/PSMC4/RBX1,22,2,Reactome
R-HSA-5689603,UCH proteinases,14/373,70/10039,0.2,5.3828418230563,7.228257831380738,2.177754409027896e-7,3.0037076056226223e-6,1.970881718054771e-6,PSMB2/PSMA5/PSMB4/RPS27A/ACTL6A/PSMD2/PSMB1/UCHL3/PSMB5/PSMA3/UBB/UBA52/PSMC4/TFPT,14,2,Reactome
R-HSA-174113,SCF-beta-TrCP mediated degradation of Emi1,11/373,42/10039,0.2619047619047619,7.048959530192775,7.716584108752732,2.440589338687349e-7,3.1919414271309266e-6,2.094391275654803e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,11,2,Reactome
R-HSA-4641257,Degradation of AXIN,11/373,42/10039,0.2619047619047619,7.048959530192775,7.716584108752732,2.440589338687349e-7,3.1919414271309266e-6,2.094391275654803e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,11,2,Reactome
R-HSA-5358346,Hedgehog ligand biogenesis,12/373,51/10039,0.23529411764705882,6.332755085948588,7.499841340347523,2.4835618531169014e-7,3.1919414271309266e-6,2.094391275654803e-6,PSMB2/PSMA5/PSMB4/ERLEC1/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-69601,Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A,12/373,51/10039,0.23529411764705882,6.332755085948588,7.499841340347523,2.4835618531169014e-7,3.1919414271309266e-6,2.094391275654803e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4/RBX1,12,2,Reactome
R-HSA-69613,p53-Independent G1/S DNA Damage Checkpoint,12/373,51/10039,0.23529411764705882,6.332755085948588,7.499841340347523,2.4835618531169014e-7,3.1919414271309266e-6,2.094391275654803e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4/RBX1,12,2,Reactome
R-HSA-9918432,Maturation of DENV proteins,12/373,51/10039,0.23529411764705882,6.332755085948588,7.499841340347523,2.4835618531169014e-7,3.1919414271309266e-6,2.094391275654803e-6,OST4/RPS27A/SUMO1/DNAJB11/TMEM258/P4HA1/UBB/SEC11C/RPN2/DPM1/CALR/UBA52,12,2,Reactome
R-HSA-5696399,Global Genome Nucleotide Excision Repair (GG-NER),15/373,84/10039,0.17857142857142858,4.806108770585983,6.881051723699274,3.82793819539454e-7,4.797157581722015e-6,3.1476533064489e-6,PARP1/RPS27A/POLE4/SUMO1/ACTL6A/RFC4/CCNH/RAD23B/UBB/PCNA/RAD23A/UBA52/TFPT/RBX1/SUMO3,15,2,Reactome
R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,12/373,53/10039,0.22641509433962265,6.093783195912793,7.303604146013806,3.9021971487040267e-7,4.797157581722015e-6,3.1476533064489e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4/RBX1,12,2,Reactome
R-HSA-69563,p53-Dependent G1 DNA Damage Response,12/373,53/10039,0.22641509433962265,6.093783195912793,7.303604146013806,3.9021971487040267e-7,4.797157581722015e-6,3.1476533064489e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/CDKN2A/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-69580,p53-Dependent G1/S DNA damage checkpoint,12/373,53/10039,0.22641509433962265,6.093783195912793,7.303604146013806,3.9021971487040267e-7,4.797157581722015e-6,3.1476533064489e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/CDKN2A/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,13/373,63/10039,0.20634920634920634,5.553725690454913,7.122189692409926,4.0464880387106964e-7,4.921051582561073e-6,3.2289463127233056e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/TUBA1B/TUBA1C/PSMB5/PSMA3/UBB/UBA52/PSMC4,13,2,Reactome
R-HSA-5696398,Nucleotide Excision Repair,17/373,108/10039,0.1574074074074074,4.236495879257274,6.642706458608094,4.2512526901869686e-7,5.1150710559590015e-6,3.356252123831817e-6,PARP1/RPS27A/POLE4/SUMO1/ACTL6A/POLR2H/RFC4/CCNH/RAD23B/UBB/PCNA/RAD23A/UBA52/TFPT/POLR2F/RBX1/SUMO3,17,2,Reactome
R-HSA-8878159,Transcriptional regulation by RUNX3,15/373,85/10039,0.17647058823529413,4.7495663144614415,6.819402111522359,4.4932548648813894e-7,5.328466566310118e-6,3.4962715149598714e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/MYC/CDKN2A/CCND1/PSMB5/PSMA3/UBB/UBA52/PSMC4/TEAD2,15,2,Reactome
R-HSA-8949613,Cristae formation,9/373,28/10039,0.32142857142857145,8.65099578705477,7.963662823423295,4.522836342756599e-7,5.328466566310118e-6,3.4962715149598714e-6,ATP5PB/ATP5MC3/MTX2/ATP5MG/ATP5F1C/ATP5F1B/ATP5PD/ATP5PF/ATP5PO,9,2,Reactome
R-HSA-174084,Autodegradation of Cdh1 by Cdh1:APC/C,12/373,54/10039,0.2222222222222222,5.980935358951444,7.209221464921271,4.8512824722314e-7,5.6184737812140776e-6,3.6865596498263523e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/ANAPC16/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-5368287,Mitochondrial translation,17/373,109/10039,0.1559633027522936,4.197628944585189,6.593580417467229,4.868350402820333e-7,5.6184737812140776e-6,3.6865596498263523e-6,MRPS15/MRPL9/MRPS14/MRPL3/MRPL47/MRPL36/MRPL14/MRPS33/MRPS16/CHCHD1/TSFM/MRPL58/GADD45GIP1/MRPL34/MRPS12/MRPL39/MRPS6,17,2,Reactome
R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,14/373,75/10039,0.18666666666666668,5.023985701519214,6.871077029465787,5.334782505406145e-7,6.0945848622367165e-6,3.998959772792485e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/EIF4G1/PSMB1/EXOSC4/EXOSC3/PSMB5/PSMA3/UBB/UBA52/PSMC4,14,2,Reactome
R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin,12/373,55/10039,0.21818181818181817,5.872191079697782,7.117180612753972,6.000065754820078e-7,6.58842171718593e-6,4.322990656257695e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/ANAPC16/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-5658442,Regulation of RAS by GAPs,12/373,55/10039,0.21818181818181817,5.872191079697782,7.117180612753972,6.000065754820078e-7,6.58842171718593e-6,4.322990656257695e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4/RBX1,12,2,Reactome
R-HSA-8948751,Regulation of PTEN stability and activity,12/373,55/10039,0.21818181818181817,5.872191079697782,7.117180612753972,6.000065754820078e-7,6.58842171718593e-6,4.322990656257695e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/CSNK2B/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-9931269,AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274),12/373,55/10039,0.21818181818181817,5.872191079697782,7.117180612753972,6.000065754820078e-7,6.58842171718593e-6,4.322990656257695e-6,PSMB2/PSMA5/PSMB4/ERLEC1/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-9711123,Cellular response to chemical stress,23/373,192/10039,0.11979166666666667,3.2240979669347634,6.112335365787263,6.652146853876482e-7,7.166621689460575e-6,4.70237637030081e-6,PSMB2/PRDX1/PSMA5/PSMB4/RPS27A/COX5B/PSMD2/GPX3/CSNK2B/PSMB1/MYC/CDKN2A/PSMB5/PSMA3/NQO1/COX4I1/MAP1LC3B/UBB/PRDX2/UBA52/PSMC4/RBX1/SOD1,23,2,Reactome
R-HSA-5676590,NIK-->noncanonical NF-kB signaling,11/373,46/10039,0.2391304347826087,6.436006527567316,7.258812156419343,6.653362311170295e-7,7.166621689460575e-6,4.70237637030081e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,11,2,Reactome
R-HSA-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs,12/373,56/10039,0.21428571428571427,5.767330524703179,7.027378688440785,7.384122937356064e-7,7.85383969999831e-6,5.153294232862216e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/CCNH/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-5419276,Mitochondrial translation termination,16/373,100/10039,0.16,4.30627345844504,6.527126679627422,7.430246223694246e-7,7.85383969999831e-6,5.153294232862216e-6,MRPS15/MRPL9/MRPS14/MRPL3/MRPL47/MRPL36/MRPL14/MRPS33/MRPS16/CHCHD1/MRPL58/GADD45GIP1/MRPL34/MRPS12/MRPL39/MRPS6,16,2,Reactome
R-HSA-350562,Regulation of ornithine decarboxylase (ODC),10/373,38/10039,0.2631578947368421,7.082686609284606,7.379384543965836,8.283078726715748e-7,8.594644073316983e-6,5.639372769033899e-6,PSMB2/PSMA5/PSMB4/ODC1/PSMD2/PSMB1/PSMB5/PSMA3/NQO1/PSMC4,10,2,Reactome
R-HSA-9924644,Developmental Lineages of the Mammary Gland,10/373,38/10039,0.2631578947368421,7.082686609284606,7.379384543965836,8.283078726715748e-7,8.594644073316983e-6,5.639372769033899e-6,EPCAM/KIT/DLX5/ALDH1A1/VIM/KRT5/KRT8/KRT19/KRT14/SLPI,10,2,Reactome
R-HSA-5607761,Dectin-1 mediated noncanonical NF-kB signaling,11/373,47/10039,0.23404255319148937,6.299070218470139,7.152815234988123,8.400595125889766e-7,8.63733917034666e-6,5.667387142346684e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,11,2,Reactome
R-HSA-69615,G1/S DNA Damage Checkpoints,13/373,67/10039,0.19402985074626866,5.222159977591933,6.811387175308588,8.569682308271164e-7,8.73181143302224e-6,5.729375085188402e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/CDKN2A/PSMB5/PSMA3/UBB/UBA52/PSMC4/RBX1,13,2,Reactome
R-HSA-9734779,Developmental Cell Lineages of the Integumentary System,13/373,68/10039,0.19117647058823528,5.145363507333228,6.73755516819561,1.0244015548536623e-6,1.034462641553118e-5,6.787623084321727e-6,EPCAM/KIT/DLX5/FABP5/AQP3/ALDH1A1/CALML5/VIM/KRT5/KRT8/KRT19/KRT14/SLPI,13,2,Reactome
R-HSA-68949,Orc1 removal from chromatin,12/373,58/10039,0.20689655172413793,5.568457058334103,6.854110981591101,1.1026905323262422e-6,1.1036663646557344e-5,7.241703076758273e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4/RBX1,12,2,Reactome
R-HSA-195253,Degradation of beta-catenin by the destruction complex,13/373,69/10039,0.18840579710144928,5.0707930217197035,6.6651603753113235,1.2203729326544616e-6,1.2107384095019263e-5,7.944255932792202e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4/PPP2R1A/RBX1,13,2,Reactome
R-HSA-8878166,Transcriptional regulation by RUNX2,16/373,104/10039,0.15384615384615385,4.1406475561971545,6.324213933178497,1.279069171677465e-6,1.2579367244932287e-5,8.253947515172658e-6,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/DLX5/HEY1/CCND1/CDK4/PSMB5/PSMA3/UBB/UBA52/PSMC4/RBX1,16,2,Reactome
R-HSA-1236974,ER-Phagosome pathway,14/373,81/10039,0.1728395061728395,4.65183861251779,6.482203200693223,1.4163512380889334e-6,1.38094245713671e-5,9.061049209189637e-6,PSMB2/PSMA5/PSMB4/S100A1/RPS27A/PSMD2/PSMB1/SEC61B/PSMB5/PSMA3/UBB/CALR/UBA52/PSMC4,14,2,Reactome
R-HSA-174184,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,12/373,60/10039,0.2,5.3828418230563,6.6887124715266655,1.6178923913093703e-6,1.5507087242126256e-5,1.0174969989947421e-5,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/ANAPC16/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-69017,CDK-mediated phosphorylation and removal of Cdc6,12/373,60/10039,0.2,5.3828418230563,6.6887124715266655,1.6178923913093703e-6,1.5507087242126256e-5,1.0174969989947421e-5,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/ANAPC16/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-388841,Regulation of T cell activation by CD28 family,23/373,204/10039,0.11274509803921569,3.034445145350365,5.766715183402765,1.9362187747002573e-6,1.820455958667844e-5,1.1944915546194145e-5,PSMB2/PSMA5/PSMB4/OST4/DPY30/ERLEC1/RPS27A/PSMD2/CSNK2B/PSMB1/MYC/TMEM258/CCND1/CDK4/PSMB5/PSMA3/UBB/RPN2/UBA52/PSMC4/TEAD2/PPP2R1A/RBX1,23,2,Reactome
R-HSA-174178,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,12/373,61/10039,0.19672131147540983,5.294598514481607,6.608765673875469,1.947614244021301e-6,1.820455958667844e-5,1.1944915546194145e-5,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/ANAPC16/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-179419,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,12/373,61/10039,0.19672131147540983,5.294598514481607,6.608765673875469,1.947614244021301e-6,1.820455958667844e-5,1.1944915546194145e-5,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/ANAPC16/PSMB5/PSMA3/UBB/UBA52/PSMC4,12,2,Reactome
R-HSA-1169091,Activation of NF-kappaB in B cells,11/373,51/10039,0.21568627450980393,5.805025495452873,6.757656834302387,2.0095581883003047e-6,1.8478132609493046e-5,1.2124420391542274e-5,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,11,2,Reactome
R-HSA-4608870,Asymmetric localization of PCP proteins,11/373,51/10039,0.21568627450980393,5.805025495452873,6.757656834302387,2.0095581883003047e-6,1.8478132609493046e-5,1.2124420391542274e-5,PSMB2/PSMA5/PSMB4/RPS27A/PSMD2/PSMB1/PSMB5/PSMA3/UBB/UBA52/PSMC4,11,2,Reactome
R-HSA-69239,Synthesis of DNA,16/373,108/10039,0.14814814814814814,3.987290239300963,6.13122738499987,2.1417631917531774e-6,1.9534952982845513e-5,1.2817852718047453e-5,PSMB2/PSMA5/PSMB4/RPS27A/POLE4/PSMD2/RFC4/PSMB1/ANAPC16/PSMB5/PSMA3/UBB/PCNA/UBA52/PSMC4/RBX1,16,2,Reactome
