"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.30938056425969e-93,2.29182215361719,0.408,0.125,1.26187611285194e-89,"0","CXCL17"
4.10583329686762e-92,0.726579181601304,0.462,0.205,8.21166659373524e-89,"0","PALLD"
3.13649076365283e-80,1.15329523385184,0.264,0.127,6.27298152730565e-77,"0","DEFB1"
1.97510161261499e-74,0.273437372498823,0.504,0.282,3.95020322522998e-71,"0","CENPW"
1.05300321560194e-70,0.617177387913727,0.431,0.204,2.10600643120388e-67,"0","CCNB2"
3.29848229139027e-69,1.79704906886673,0.452,0.169,6.59696458278053e-66,"0","LYPD3"
4.06663160277087e-58,1.29648620669071,0.466,0.195,8.13326320554173e-55,"0","PSAT1"
4.75436346140154e-58,1.10722688215842,0.261,0.11,9.50872692280309e-55,"0","ANXA3"
6.54943084666413e-58,0.693953028518272,0.279,0.144,1.30988616933283e-54,"0","BBOX1"
1.66368373729619e-56,0.596407195780465,0.504,0.293,3.32736747459238e-53,"0","SDC4"
4.0127597866207e-55,0.702749196920541,0.284,0.178,8.0255195732414e-52,"0","SCD"
2.02629263392801e-53,1.29647312718791,0.311,0.151,4.05258526785602e-50,"0","PRELP"
1.89872188499121e-52,0.957168154361265,0.413,0.171,3.79744376998241e-49,"0","CHI3L1"
2.11326915367544e-52,0.560184042563199,0.513,0.299,4.22653830735088e-49,"0","H1F0"
1.4557388243889e-51,0.50896667622011,0.266,0.145,2.9114776487778e-48,"0","SMIM22"
2.5969698226526e-49,0.496239222815882,0.449,0.261,5.1939396453052e-46,"0","SPON2"
4.3062683045845e-38,0.50503570075591,0.319,0.198,8.612536609169e-35,"0","TNFAIP2"
1.73439524634638e-22,1.35137878833906,0.338,0.128,3.46879049269277e-19,"0","ORM2"
2.30587292297691e-22,0.76189654837073,0.342,0.21,4.61174584595381e-19,"0","CDC20"
6.69711252866899e-20,1.5473238611935,0.302,0.139,1.3394225057338e-16,"0","PTX3"
2.22304981408381e-18,0.258252478959016,0.446,0.25,4.44609962816761e-15,"0","UACA"
7.71645158602083e-17,0.889319807755574,0.443,0.249,1.54329031720417e-13,"0","RCAN1"
2.95020885692449e-16,0.600913542158437,0.288,0.148,5.90041771384898e-13,"0","LCN2"
4.55664011723621e-16,0.975648291906766,0.447,0.29,9.11328023447241e-13,"0","ID3"
4.82633027072032e-16,0.764494860218235,0.402,0.185,9.65266054144065e-13,"0","CSTA"
8.47908808907843e-15,0.689715838174006,0.359,0.19,1.69581761781569e-11,"0","MIA"
8.78357663712795e-15,0.33169910687065,0.285,0.165,1.75671532742559e-11,"0","MYLK"
3.02581958967929e-14,0.850420977958879,0.317,0.152,6.05163917935858e-11,"0","DEPP1"
1.89530778564447e-13,1.39224451613935,0.303,0.136,3.79061557128895e-10,"0","CLDN1"
