"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,2.29009783228246,0.512,0.309,0,"3","IFIT2"
0,3.88257233915355,0.462,0.276,0,"3","IL18"
0,2.00573262076739,0.642,0.458,0,"3","NABP1"
0,5.5996969372811,0.43,0.264,0,"3","LUCAT1"
0,2.85059230483986,0.504,0.345,0,"3","NR4A3"
0,2.67893715928207,0.607,0.449,0,"3","PLD3"
0,2.4701401606194,0.502,0.347,0,"3","LRP1"
0,3.59624432396225,0.998,0.933,0,"3","FTL"
0,2.01490505994043,0.998,0.962,0,"3","FTH1"
6.91691904177745e-323,5.63328641635851,0.412,0.211,1.38338380835549e-319,"3","PILRA"
3.98097346661751e-318,3.07655601496493,0.353,0.172,7.96194693323502e-315,"3","SLC39A8"
1.2793929728183e-304,2.17045058742452,0.321,0.171,2.55878594563659e-301,"3","SEMA3C"
3.90312293072717e-285,4.2767717641978,0.378,0.193,7.80624586145435e-282,"3","OSM"
8.49166641362075e-282,3.74853733436291,0.262,0.082,1.69833328272415e-278,"3","CFP"
1.63011537431425e-281,2.08772123861497,0.41,0.201,3.2602307486285e-278,"3","CSTA"
2.28452975145775e-276,3.0879758399936,0.373,0.229,4.5690595029155e-273,"3","FUCA1"
4.60282994082839e-275,4.52525929147516,0.406,0.266,9.20565988165677e-272,"3","NR1H3"
6.58999525118545e-263,3.03630777313135,0.363,0.142,1.31799905023709e-259,"3","CD300A"
8.94396693686173e-248,3.72034513408955,0.404,0.278,1.78879338737235e-244,"3","TCN2"
1.75846710130743e-233,2.19381223568071,0.283,0.065,3.51693420261487e-230,"3","HLA-DQA2"
6.54972565225251e-227,2.15925441096659,0.495,0.412,1.3099451304505e-223,"3","ACSL4"
3.97057359896976e-218,5.79275498528579,0.321,0.162,7.94114719793952e-215,"3","MIR3945HG"
6.16617442294605e-213,2.59021577198753,0.333,0.185,1.23323488458921e-209,"3","PKIB"
9.51735166478208e-213,2.07050074660145,0.276,0.16,1.90347033295642e-209,"3","PCSK5"
6.65473257096762e-207,3.59312592577233,0.501,0.399,1.33094651419352e-203,"3","PLTP"
3.47622444626329e-206,2.07239881376324,0.305,0.147,6.95244889252658e-203,"3","MMP14"
1.18415529279744e-203,2.58801039370789,0.321,0.115,2.36831058559487e-200,"3","CD40"
2.22697357399946e-187,4.25756582505878,0.408,0.279,4.45394714799892e-184,"3","G0S2"
5.20166240116727e-174,2.11213360436334,0.256,0.075,1.04033248023345e-170,"3","AL136987.1"
4.9487684317147e-168,2.99630095641255,0.335,0.204,9.8975368634294e-165,"3","HK2"
